index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file
19,SCr-240,coho,1:5,2.0,UNKNOWN,35.31743622,35.30858994,0.5415390729999999,9.283542633,9.779827118,3.601419926,B8,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
20,SCr-240,coho,1:5,3.0,UNKNOWN,35.8456459,35.30858994,0.5415390729999999,6.452288151,9.779827118,3.601419926,B9,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
21,SCr-271,coho,1:5,1.0,UNKNOWN,33.32898331,33.72800064,0.35752821,36.51799011,28.32542419,7.257777214,B10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
22,SCr-271,coho,1:5,2.0,UNKNOWN,34.01923752,33.72800064,0.35752821,22.70050812,28.32542419,7.257777214,B11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
23,SCr-271,coho,1:5,3.0,UNKNOWN,33.83579254,33.72800064,0.35752821,25.75777054,28.32542419,7.257777214,B12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
24,,coho,,,STANDARD,25.12310982,24.87368965,0.218916282,10000.0,,,C1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
25,,coho,,,STANDARD,24.71338654,24.87368965,0.218916282,10000.0,,,C2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
26,,coho,,,STANDARD,24.78457642,24.87368965,0.218916282,10000.0,,,C3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
33,SCr-272,coho,1:1,1.0,UNKNOWN,33.53528595,33.8763237,0.81178844,31.680854800000002,27.46864319,12.66806793,C10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
34,SCr-272,coho,1:1,2.0,UNKNOWN,34.80299759,33.8763237,0.81178844,13.23105431,27.46864319,12.66806793,C11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
35,SCr-272,coho,1:1,3.0,UNKNOWN,33.29068756,33.8763237,0.81178844,37.49402237,27.46864319,12.66806793,C12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
36,,coho,,,STANDARD,28.76001167,28.56752586,0.167831913,1000.0,,,D1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
37,,coho,,,STANDARD,28.45179939,28.56752586,0.167831913,1000.0,,,D2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
38,,coho,,,STANDARD,28.49076843,28.56752586,0.167831913,1000.0,,,D3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
45,SCr-272,coho,1:5,1.0,UNKNOWN,34.69337082,34.98631668,0.414288014,14.26876545,11.89981651,3.350200415,D10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
46,SCr-272,coho,1:5,2.0,UNKNOWN,Undetermined,34.98631668,0.414288014,,,,D11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
47,SCr-272,coho,1:5,3.0,UNKNOWN,35.27926254,34.98631668,0.414288014,9.530866623,11.89981651,3.350200415,D12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
48,,coho,,,STANDARD,31.77895164,31.64806557,0.42816886299999996,100.0,,,E1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
49,,coho,,,STANDARD,31.99551392,31.64806557,0.42816886299999996,100.0,,,E2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
50,,coho,,,STANDARD,31.16972923,31.64806557,0.42816886299999996,100.0,,,E3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
57,SCr-273,coho,1:1,1.0,UNKNOWN,32.58376312,32.51120758,0.093439132,61.01263428,64.22855377,4.192357063,E10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
58,SCr-273,coho,1:1,2.0,UNKNOWN,32.40577316,32.51120758,0.093439132,68.97008514,64.22855377,4.192357063,E11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
59,SCr-273,coho,1:1,3.0,UNKNOWN,32.54408646,32.51120758,0.093439132,62.70295334,64.22855377,4.192357063,E12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
60,,coho,,,STANDARD,36.55305862,35.40656662,1.1099764109999999,10.0,,,F1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
61,,coho,,,STANDARD,34.33712006,35.40656662,1.1099764109999999,10.0,,,F2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
62,,coho,,,STANDARD,35.32952499,35.40656662,1.1099764109999999,10.0,,,F3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
63,SCr-268,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,F4,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
64,SCr-268,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,F5,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
65,SCr-268,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,F6,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
66,SCr-268,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,F7,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
67,SCr-268,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,F8,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
68,SCr-268,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,F9,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
69,SCr-273,coho,1:5,1.0,UNKNOWN,34.38417435,34.81382751,1.128447056,17.65526962,15.5616684,9.256318092,F10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
70,SCr-273,coho,1:5,2.0,UNKNOWN,33.96331787,34.81382751,1.128447056,23.59187508,15.5616684,9.256318092,F11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
71,SCr-273,coho,1:5,3.0,UNKNOWN,36.09399033,34.81382751,1.128447056,5.437860966000001,15.5616684,9.256318092,F12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
72,,coho,,,STANDARD,37.65584183,36.42384338,1.7423115969999998,5.0,,,G1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
73,,coho,,,STANDARD,35.19184113,36.42384338,1.7423115969999998,5.0,,,G2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
74,,coho,,,STANDARD,Undetermined,36.42384338,1.7423115969999998,5.0,,,G3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
75,SCr-269,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,G4,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
76,SCr-269,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,G5,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
77,SCr-269,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,G6,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
78,SCr-269,coho,1:5,1.0,UNKNOWN,34.90800476,34.81129837,0.892317235,12.30791092,14.92108822,9.13606739,G7,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
79,SCr-269,coho,1:5,2.0,UNKNOWN,35.65132141,34.81129837,0.892317235,7.376338005,14.92108822,9.13606739,G8,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
80,SCr-269,coho,1:5,3.0,UNKNOWN,33.87456512,34.81129837,0.892317235,25.07901573,14.92108822,9.13606739,G9,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
81,SCr-274,coho,1:1,1.0,UNKNOWN,Undetermined,37.03922653,,,,,G10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
82,SCr-274,coho,1:1,2.0,UNKNOWN,Undetermined,37.03922653,,,,,G11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
83,SCr-274,coho,1:1,3.0,UNKNOWN,37.03922653,37.03922653,,2.835865736,2.835865736,,G12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
84,,coho,,,NTC,Undetermined,,,,,,H1,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
85,,coho,,,NTC,Undetermined,,,,,,H2,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
86,,coho,,,NTC,Undetermined,,,,,,H3,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
87,SCr-270,coho,1:1,1.0,UNKNOWN,31.74898911,32.59156418,0.7380489709999999,108.4227371,66.49677277,36.47413635,H4,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
88,SCr-270,coho,1:1,2.0,UNKNOWN,32.90206909,32.59156418,0.7380489709999999,49.00122833,66.49677277,36.47413635,H5,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
89,SCr-270,coho,1:1,3.0,UNKNOWN,33.12362289,32.59156418,0.7380489709999999,42.066368100000005,66.49677277,36.47413635,H6,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
90,SCr-270,coho,1:5,1.0,UNKNOWN,34.98571396,35.0704689,0.09194506699999999,11.666475300000002,11.01959705,0.6928985120000001,H7,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
91,SCr-270,coho,1:5,2.0,UNKNOWN,35.05746841,35.0704689,0.09194506699999999,11.10391808,11.01959705,0.6928985120000001,H8,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
92,SCr-270,coho,1:5,3.0,UNKNOWN,35.16822052,35.0704689,0.09194506699999999,10.28839588,11.01959705,0.6928985120000001,H9,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
93,SCr-274,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,H10,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
94,SCr-274,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,H11,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
95,SCr-274,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,H12,20200930_Scott_Creek_Okisutch_Chloe_P1_results.csv
96,,coho,,,STANDARD,20.21873093,20.14407539,0.066578321,1000000.0,,,A1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
97,,coho,,,STANDARD,20.12264061,20.14407539,0.066578321,1000000.0,,,A2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
98,,coho,,,STANDARD,20.09085464,20.14407539,0.066578321,1000000.0,,,A3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
99,SCr-807,coho,1:1,1.0,UNKNOWN,34.76725388,34.90397644,0.34564870600000003,64.48934937,59.92127991,12.76570034,A4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
100,SCr-807,coho,1:1,2.0,UNKNOWN,34.64760208,34.90397644,0.34564870600000003,69.77449036,59.92127991,12.76570034,A5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
101,SCr-807,coho,1:1,3.0,UNKNOWN,35.29707336,34.90397644,0.34564870600000003,45.50000381,59.92127991,12.76570034,A6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
102,SCr-807,coho,1:5,1.0,UNKNOWN,38.24066925,37.80550766,1.300714135,6.552861691,11.28168964,10.07829857,A7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
103,SCr-807,coho,1:5,2.0,UNKNOWN,36.34300232,37.80550766,1.300714135,22.85483551,11.28168964,10.07829857,A8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
104,SCr-807,coho,1:5,3.0,UNKNOWN,38.8328476,37.80550766,1.300714135,4.437373161,11.28168964,10.07829857,A9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
105,SCr-826,coho,1:1,1.0,UNKNOWN,33.37749863,33.7193718,0.303503662,160.9985657,130.3204956,27.04364777,A10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
106,SCr-826,coho,1:1,2.0,UNKNOWN,33.95706558,33.7193718,0.303503662,109.9316025,130.3204956,27.04364777,A11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
107,SCr-826,coho,1:1,3.0,UNKNOWN,33.82355118,33.7193718,0.303503662,120.03133390000002,130.3204956,27.04364777,A12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
108,,coho,,,STANDARD,23.49358559,23.54495049,0.052796938,100000.0,,,B1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
109,,coho,,,STANDARD,23.5990715,23.54495049,0.052796938,100000.0,,,B2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
110,,coho,,,STANDARD,23.54219437,23.54495049,0.052796938,100000.0,,,B3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
111,SCr-808,coho,1:1,1.0,UNKNOWN,35.10123444,34.80249786,0.258894145,51.76094818,63.60200882,10.26415253,B4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
112,SCr-808,coho,1:1,2.0,UNKNOWN,34.64348602,34.80249786,0.258894145,69.96381378,63.60200882,10.26415253,B5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
113,SCr-808,coho,1:1,3.0,UNKNOWN,34.66276932,34.80249786,0.258894145,69.08127594,63.60200882,10.26415253,B6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
114,SCr-808,coho,1:5,1.0,UNKNOWN,35.61633682,36.01421738,0.38355660399999997,36.87511063,28.99016762,7.367784023,B7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
115,SCr-808,coho,1:5,2.0,UNKNOWN,36.38163376,36.01421738,0.38355660399999997,22.28092766,28.99016762,7.367784023,B8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
116,SCr-808,coho,1:5,3.0,UNKNOWN,36.04467392,36.01421738,0.38355660399999997,27.8144722,28.99016762,7.367784023,B9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
117,SCr-826,coho,1:5,1.0,UNKNOWN,35.81157684,36.23984528,0.58593899,32.42752457,25.60844421,8.736841202,B10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
118,SCr-826,coho,1:5,2.0,UNKNOWN,36.90759277,36.23984528,0.58593899,15.76015377,25.60844421,8.736841202,B11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
119,SCr-826,coho,1:5,3.0,UNKNOWN,36.00037003,36.23984528,0.58593899,28.63765144,25.60844421,8.736841202,B12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
120,,coho,,,STANDARD,26.1072197,27.14659882,0.923272014,10000.0,,,C1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
121,,coho,,,STANDARD,27.87171364,27.14659882,0.923272014,10000.0,,,C2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
122,,coho,,,STANDARD,27.46086311,27.14659882,0.923272014,10000.0,,,C3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
123,SCr-811,coho,1:1,1.0,UNKNOWN,33.9093399,34.89833832,1.123724699,113.4403229,69.62206268,43.49191666,C4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
124,SCr-811,coho,1:1,2.0,UNKNOWN,34.66539764,34.89833832,1.123724699,68.96185303,69.62206268,43.49191666,C5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
125,SCr-811,coho,1:1,3.0,UNKNOWN,36.1202774,34.89833832,1.123724699,26.46400833,69.62206268,43.49191666,C6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
126,SCr-811,coho,1:5,1.0,UNKNOWN,38.40342712,38.40453339,0.9301457409999999,5.887056351,6.640996456,3.885404587,C7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
127,SCr-811,coho,1:5,2.0,UNKNOWN,39.33523178,38.40453339,0.9301457409999999,3.187815666,6.640996456,3.885404587,C8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
128,SCr-811,coho,1:5,3.0,UNKNOWN,37.47494125,38.40453339,0.9301457409999999,10.84811592,6.640996456,3.885404587,C9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
129,SCr-829,coho,1:1,1.0,UNKNOWN,32.49556732,33.00369263,0.559872866,287.71868900000004,215.0701294,74.57597351,C10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
130,SCr-829,coho,1:1,2.0,UNKNOWN,32.91161346,33.00369263,0.559872866,218.78602599999996,215.0701294,74.57597351,C11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
131,SCr-829,coho,1:1,3.0,UNKNOWN,33.60389709,33.00369263,0.559872866,138.70567319999998,215.0701294,74.57597351,C12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
132,,coho,,,STANDARD,30.57057381,30.50922585,0.053140197,1000.0,,,D1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
133,,coho,,,STANDARD,30.47967529,30.50922585,0.053140197,1000.0,,,D2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
134,,coho,,,STANDARD,30.47743034,30.50922585,0.053140197,1000.0,,,D3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
135,SCr-823,coho,1:1,1.0,UNKNOWN,34.63106155,34.96302795,0.49922999700000004,70.53840637,58.62526321,17.24656487,D4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
136,SCr-823,coho,1:1,2.0,UNKNOWN,35.53715134,34.96302795,0.49922999700000004,38.84835434,58.62526321,17.24656487,D5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
137,SCr-823,coho,1:1,3.0,UNKNOWN,34.72086716,34.96302795,0.49922999700000004,66.48903656,58.62526321,17.24656487,D6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
138,SCr-823,coho,1:5,1.0,UNKNOWN,38.61458588,38.41104889,0.34608697899999996,5.123036385,5.963849545,1.4345064159999998,D7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
139,SCr-823,coho,1:5,2.0,UNKNOWN,38.01144409,38.41104889,0.34608697899999996,7.620210648,5.963849545,1.4345064159999998,D8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
140,SCr-823,coho,1:5,3.0,UNKNOWN,38.60711288,38.41104889,0.34608697899999996,5.148301601,5.963849545,1.4345064159999998,D9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
141,SCr-829,coho,1:5,1.0,UNKNOWN,34.57901001,34.96810532,0.46978297799999996,72.99738312,58.24479294,16.72613335,D10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
142,SCr-829,coho,1:5,2.0,UNKNOWN,35.48999023,34.96810532,0.46978297799999996,40.07339096,58.24479294,16.72613335,D11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
143,SCr-829,coho,1:5,3.0,UNKNOWN,34.8353157,34.96810532,0.46978297799999996,61.66361237,58.24479294,16.72613335,D12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
144,,coho,,,STANDARD,33.7465477,34.05220413,0.266169786,100.0,,,E1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
145,,coho,,,STANDARD,34.23290634,34.05220413,0.266169786,100.0,,,E2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
146,,coho,,,STANDARD,34.17715836,34.05220413,0.266169786,100.0,,,E3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
147,SCr-817,coho,1:1,1.0,UNKNOWN,36.42147064,36.24762726,0.240688205,21.70420265,24.54551125,4.031746387,E4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
148,SCr-817,coho,1:1,2.0,UNKNOWN,36.34849167,36.24762726,0.240688205,22.77239418,24.54551125,4.031746387,E5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
149,SCr-817,coho,1:1,3.0,UNKNOWN,35.97291565,36.24762726,0.240688205,29.15994263,24.54551125,4.031746387,E6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
150,SCr-817,coho,1:5,1.0,UNKNOWN,37.39565277,37.19513702,0.283572078,11.42938995,13.15599537,2.441788912,E7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
151,SCr-817,coho,1:5,2.0,UNKNOWN,36.99462128,37.19513702,0.283572078,14.88260078,13.15599537,2.441788912,E8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
152,SCr-817,coho,1:5,3.0,UNKNOWN,Undetermined,37.19513702,0.283572078,,,,E9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
153,SCr-832,coho,1:1,1.0,UNKNOWN,35.91829681,37.17159271,1.086044431,30.22750664,15.92326355,12.38975811,E10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
154,SCr-832,coho,1:1,2.0,UNKNOWN,37.83602142,37.17159271,1.086044431,8.553044319,15.92326355,12.38975811,E11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
155,SCr-832,coho,1:1,3.0,UNKNOWN,37.76046371,37.17159271,1.086044431,8.989236832000001,15.92326355,12.38975811,E12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
156,,coho,,,STANDARD,36.98766708,38.35620117,1.2508591409999998,10.0,,,F1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
157,,coho,,,STANDARD,39.44044876,38.35620117,1.2508591409999998,10.0,,,F2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
158,,coho,,,STANDARD,38.64048767,38.35620117,1.2508591409999998,10.0,,,F3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
159,SCr-816,coho,1:1,1.0,UNKNOWN,33.42209244,33.50590897,0.19910849600000002,156.3408813,148.777298,18.78886414,F4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
160,SCr-816,coho,1:1,2.0,UNKNOWN,33.73322296,33.50590897,0.19910849600000002,127.38539890000001,148.777298,18.78886414,F5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
161,SCr-816,coho,1:1,3.0,UNKNOWN,33.3624115,33.50590897,0.19910849600000002,162.60559080000002,148.777298,18.78886414,F6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
162,SCr-816,coho,1:5,1.0,UNKNOWN,35.92185593,36.02844238,0.507275224,30.15676498,29.13269615,9.117595673,F7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
163,SCr-816,coho,1:5,2.0,UNKNOWN,36.58054352,36.02844238,0.507275224,19.54629898,29.13269615,9.117595673,F8,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
164,SCr-816,coho,1:5,3.0,UNKNOWN,35.58293152,36.02844238,0.507275224,37.69501877,29.13269615,9.117595673,F9,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
165,SCr-832,coho,1:5,1.0,UNKNOWN,Undetermined,39.7867012,,,,,F10,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
166,SCr-832,coho,1:5,2.0,UNKNOWN,Undetermined,39.7867012,,,,,F11,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
167,SCr-832,coho,1:5,3.0,UNKNOWN,39.7867012,39.7867012,,2.36819315,2.36819315,,F12,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
168,,coho,,,STANDARD,37.05712509,37.70846939,0.921139956,5.0,,,G1,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
169,,coho,,,STANDARD,Undetermined,37.70846939,0.921139956,5.0,,,G2,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
170,,coho,,,STANDARD,38.35981369,37.70846939,0.921139956,5.0,,,G3,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
171,SCr-820,coho,1:1,1.0,UNKNOWN,32.86168671,33.34007645,0.430997133,226.0964661,169.6351166,50.12736511,G4,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
172,SCr-820,coho,1:1,2.0,UNKNOWN,33.46044922,33.34007645,0.430997133,152.4425659,169.6351166,50.12736511,G5,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
173,SCr-820,coho,1:1,3.0,UNKNOWN,33.69808578,33.34007645,0.430997133,130.366333,169.6351166,50.12736511,G6,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
174,SCr-820,coho,1:5,1.0,UNKNOWN,35.42254639,35.5308609,0.14162153,41.89270782,39.12099457,3.561796427,G7,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
